LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,financial_strength,obligation_level,repayment_behavior,target
50000.0,2,2,1,34,2,2,2,0,0,0,46843.0,49378.0,48052.0,48573.0,28902.0,28205.0,4310.0,0.0,2033.0,1119.0,985.0,2000.0,0,3157.0,0.9368412631747365,6,0
350000.0,2,1,1,34,-1,0,0,0,0,0,37129.0,107295.0,108299.0,103487.0,90880.0,84387.0,75000.0,30000.0,4000.0,4000.0,5000.0,5000.0,0,312871.0,0.10608255404984557,-1,0
30000.0,2,2,1,34,0,0,0,0,0,0,26253.0,27256.0,28472.0,29212.0,29400.0,30000.0,1444.0,1660.0,1400.0,588.0,600.0,0.0,0,3747.0,0.8750708309723009,0,0
280000.0,2,3,1,34,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280000.0,0.0,-3,0
380000.0,2,3,1,35,0,0,0,0,0,0,18341.0,16681.0,16678.0,16650.0,17380.0,17074.0,2000.0,3000.0,2000.0,2000.0,2000.0,2000.0,0,361659.0,0.048265662458783005,0,0
360000.0,2,2,2,34,-2,-2,-2,-2,-2,-2,724.0,1232.0,291.0,776.0,0.0,312.0,1232.0,291.0,776.0,0.0,312.0,576.0,0,359276.0,0.0020111055247068756,-6,0
260000.0,2,2,1,37,1,1,-2,-2,-1,0,5917.0,-15910.0,-15910.0,-15910.0,24090.0,13977.0,0.0,0.0,0.0,40000.0,507.0,656.0,0,254083.0,0.02275760477844316,0,0
160000.0,2,2,1,37,0,0,0,0,0,-1,27720.0,14413.0,13484.0,6714.0,-319.0,3583.0,5000.0,5017.0,5000.0,0.0,6774.0,0.0,0,132280.0,0.17324891719426755,0,0
250000.0,2,3,1,43,-2,-2,-2,-1,-1,-1,8443.0,13782.0,22997.0,24209.0,23122.0,4000.0,13829.0,22997.0,25071.0,23122.0,4000.0,28650.0,0,241557.0,0.03377186491254035,-6,0
320000.0,2,1,2,27,-1,0,0,0,-1,0,19950.0,24544.0,31236.0,66091.0,5800.0,5800.0,5000.0,10000.0,36091.0,5800.0,0.0,464.0,0,300050.0,0.06234355517639007,-1,0
140000.0,2,2,2,31,0,0,0,0,0,0,137326.0,138119.0,137950.0,140254.0,139679.0,141748.0,6400.0,6600.0,6500.0,5100.0,5300.0,6000.0,0,2674.0,0.9808929936214741,0,0
80000.0,2,3,1,32,0,0,0,0,0,0,58091.0,58247.0,59495.0,58832.0,57677.0,58066.0,2700.0,2800.0,2100.0,2181.0,2500.0,2300.0,0,21909.0,0.7261284233947075,0,0
100000.0,2,1,1,40,2,2,2,2,2,2,63422.0,64785.0,63179.0,67467.0,65784.0,69309.0,3000.0,0.0,5346.0,0.0,4600.0,3000.0,1,36578.0,0.6342136578634213,6,1
210000.0,2,5,1,41,-2,-2,-2,-2,-2,-2,1662.0,13877.0,7600.0,5546.0,1241.0,1801.0,13934.0,7735.0,5551.0,1241.0,1801.0,1359.0,0,208338.0,0.007914248027390346,-6,0
200000.0,2,3,2,29,-1,-1,-1,-1,0,0,5555.0,7485.0,12555.0,882.0,882.0,0.0,7485.0,12625.0,882.0,0.0,0.0,0.0,0,194445.0,0.027774861125694373,-3,0
110000.0,2,3,1,37,0,0,0,0,0,0,104691.0,103655.0,85761.0,87336.0,39025.0,40242.0,5000.0,5000.0,4000.0,3700.0,2000.0,2000.0,0,5309.0,0.9517277115662585,0,0
70000.0,2,1,1,36,1,2,2,0,0,2,18514.0,19913.0,19310.0,20021.0,22175.0,21680.0,2000.0,0.0,1339.0,2493.0,0.0,792.0,1,51486.0,0.26448193597234326,5,1
240000.0,2,2,1,46,0,0,0,0,-2,-2,233438.0,240715.0,246000.0,-150.0,-150.0,-150.0,11250.0,10950.0,0.0,0.0,0.0,672.0,0,6562.0,0.9726542806071642,0,0
80000.0,2,2,1,38,0,0,0,0,0,0,70613.0,71421.0,72932.0,74422.0,75920.0,77490.0,2006.0,2100.0,2109.0,2131.0,2195.0,2458.0,0,9387.0,0.8826514668566643,0,0
150000.0,2,3,2,47,0,0,0,0,0,0,132093.0,129831.0,126485.0,124547.0,117364.0,117368.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0,17907.0,0.8806141292391384,0,0
50000.0,2,2,2,42,0,0,0,0,0,0,46566.0,47792.0,49322.0,50618.0,13842.0,14217.0,2000.0,2300.0,2500.0,500.0,600.0,600.0,0,3434.0,0.9313013739725206,0,0
230000.0,2,2,1,37,0,0,0,0,-1,0,53327.0,52513.0,43726.0,22738.0,29019.0,20328.0,1973.0,1890.0,1595.0,29019.0,567.0,506.0,0,176673.0,0.2318555136716797,0,0
290000.0,2,1,1,43,-1,-1,-1,-1,0,-1,1457.0,1799.0,5029.0,3103.0,1838.0,690.0,1808.0,5054.0,3109.0,9.0,693.0,3579.0,0,288543.0,0.005024120606480667,-3,0
350000.0,2,1,2,36,-2,-2,-2,-2,-2,-2,3272.0,6968.0,0.0,0.0,0.0,0.0,7008.0,0.0,0.0,0.0,0.0,0.0,0,346728.0,0.00934854471844366,-6,0
100000.0,2,3,2,39,0,0,0,0,0,0,86453.0,84526.0,82078.0,25991.0,28071.0,28611.0,5000.0,5000.0,1300.0,5000.0,6000.0,5000.0,0,13547.0,0.8645213547864521,0,0
50000.0,2,3,1,46,0,0,0,0,0,-2,48796.0,48797.0,49115.0,47991.0,0.0,0.0,2000.0,2000.0,1018.0,0.0,0.0,0.0,0,1204.0,0.9759004819903602,0,0
360000.0,2,2,1,43,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360000.0,0.0,-6,0
210000.0,2,2,2,38,-1,-1,-1,-1,-1,-1,1026.0,3751.0,4366.0,5602.0,21034.0,1026.0,3751.0,4366.0,5602.0,21034.0,1026.0,1026.0,0,208974.0,0.0048856910205189496,-3,0
500000.0,2,2,1,39,-2,-2,-2,-2,-2,-2,1948.0,599.0,552.0,6360.0,0.0,6054.0,599.0,552.0,6360.0,0.0,6054.0,0.0,0,496006.12,0.003895992208015584,-6,0
290000.0,2,2,1,47,0,0,0,0,0,0,244377.0,244394.0,244535.0,244518.0,243689.0,241125.0,10000.0,10000.0,10000.0,9009.0,9031.0,9000.0,0,45623.0,0.8426764045641222,0,0
350000.0,2,3,1,36,0,0,2,0,0,0,255751.0,275156.0,260963.0,261263.0,255566.0,254941.0,33010.0,0.0,11021.0,9200.0,8500.0,8300.0,0,94249.0,0.7307150550998426,2,0
190000.0,2,2,1,33,-2,-2,-2,-2,-2,-2,2125.0,3405.0,2131.0,2131.0,2131.0,0.0,3411.0,2131.0,2131.0,2131.0,0.0,5354.0,0,187875.0,0.011184151662359672,-6,0
180000.0,2,1,2,34,0,0,0,0,0,0,108016.0,180959.0,169362.0,163957.0,138409.0,132864.0,150000.0,8000.0,5500.0,5000.0,5500.0,6000.0,0,71984.0,0.6000855550802495,0,0
110000.0,2,2,1,35,0,0,0,0,0,0,6137.0,7040.0,3861.0,4869.0,4966.0,5070.0,1053.0,1073.0,1081.0,178.0,184.0,185.0,1,103863.0,0.05579040190543722,0,1
200000.0,2,3,2,33,1,2,2,2,2,2,51979.0,51016.0,54736.0,55424.0,56101.0,57137.0,0.0,5000.0,2000.0,2000.0,1900.0,2200.0,1,148021.0,0.25989370053149735,5,1
210000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,10240.0,-660.0,117.0,4890.0,-356.0,4644.0,0.0,5000.0,5000.0,0.0,5000.0,1000.0,0,199760.0,0.04876167256346398,-3,0
100000.0,2,3,1,36,-1,-1,-1,-1,-1,-1,476.0,476.0,476.0,476.0,476.0,1075.0,476.0,476.0,476.0,476.0,1075.0,876.0,0,99524.0,0.004759952400475995,-3,0
130000.0,2,2,1,43,0,0,0,0,0,0,135390.0,134974.0,132242.0,122832.0,55232.0,78266.0,6329.0,5472.0,5701.0,2211.0,38663.0,2350.0,0,-5390.0,1.0414535272805594,0,0
70000.0,2,3,2,38,0,0,0,0,0,0,70621.0,69821.0,68683.0,68771.0,55168.0,49674.0,2506.0,3500.0,2104.0,2015.0,2001.0,2102.0,0,-621.0,1.0088570163283381,0,0
100000.0,2,2,1,33,0,0,0,0,0,0,92189.0,88832.0,89762.0,77986.0,71031.0,66983.0,3252.0,3215.0,2792.0,1881.0,1945.0,2184.0,0,7811.0,0.9218807811921881,0,0
150000.0,2,3,1,35,-2,-1,2,-1,-1,-1,600.0,660.0,330.0,330.0,330.0,740.0,660.0,0.0,330.0,330.0,740.0,0.0,0,149400.0,0.00399997333351111,-1,0
160000.0,2,3,1,39,0,0,-1,-1,-1,-1,102358.0,103698.0,1048.0,1048.0,1048.0,1221.0,4671.0,1048.0,1048.0,1048.0,1221.0,1048.0,0,57642.0,0.6397335016656146,-1,0
30000.0,2,3,1,48,1,-1,-1,-2,-2,-2,-100.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0,30100.0,-0.00048422302358448673,-1,0
80000.0,2,2,1,36,-1,-1,-1,-1,-1,-1,816.0,1419.0,1845.0,1799.0,599.0,-1.0,1423.0,1856.0,1804.0,600.0,0.0,0.0,0,79184.0,0.01019987250159373,-3,0
200000.0,2,2,1,44,-2,-2,-2,-2,-2,-2,7096.0,1323.0,8457.0,48757.0,4200.0,7312.0,1336.0,8457.0,48757.0,4200.0,7312.0,21740.0,0,192904.0,0.035479822600886994,-6,0
180000.0,2,3,1,41,2,2,2,2,0,0,96093.0,100094.0,101204.0,98680.0,100644.0,102750.0,6500.0,3582.0,0.0,3605.0,3731.0,3752.0,1,83907.0,0.5338470341831434,6,1
180000.0,2,2,1,34,0,0,0,0,0,0,47517.0,26137.0,18177.0,16866.0,15067.0,7615.0,1526.0,3006.0,5020.0,5000.0,2000.0,935.0,0,132483.0,0.26398186676740687,0,0
170000.0,2,2,1,35,0,0,0,0,0,0,144606.0,136269.0,139337.0,141018.0,119039.0,88833.0,5007.0,7004.0,7008.0,5005.0,4009.0,3807.0,0,25394.0,0.8506185257733778,0,0
50000.0,2,1,2,35,0,0,0,0,0,0,4309.0,10834.0,15251.0,12159.0,9581.0,15222.0,7000.0,8000.0,9400.0,1000.0,6000.0,3000.0,0,45691.0,0.0861782764344713,0,0
160000.0,2,3,1,40,0,0,0,0,0,0,93287.0,91031.0,89764.0,87919.0,86279.0,84794.0,3230.0,3500.0,3000.0,2956.0,3100.0,3400.0,0,66713.0,0.5830401059993375,0,0
160000.0,2,2,1,40,-2,-2,-2,-2,-2,-2,390.0,390.0,390.0,390.0,390.0,390.0,390.0,780.0,390.0,390.0,390.0,390.0,1,159610.0,0.0024374847657202144,-6,1
20000.0,2,1,2,22,0,0,0,0,0,0,18390.0,19760.0,18570.0,17604.0,11973.0,9517.0,2000.0,1376.0,1383.0,1000.0,455.0,1500.0,0,1610.0,0.9194540272986351,0,0
70000.0,2,2,1,24,0,0,0,0,0,-1,33602.0,41574.0,30777.0,30155.0,14298.0,1579.0,10096.0,3000.0,1005.0,2000.0,1579.0,2882.0,0,36398.0,0.48002171397551463,0,0
240000.0,2,2,2,38,-2,-2,-2,-2,-2,-2,34752.0,30073.0,24315.0,3724.0,28347.0,11280.0,30073.0,24315.0,3724.0,28347.0,11280.0,31266.0,0,205248.0,0.14479939666918054,-6,0
300000.0,2,2,1,45,0,0,0,0,0,0,343205.0,335000.0,322462.0,312973.0,262255.0,251413.0,12429.0,11254.0,10956.0,8587.0,8638.0,9284.0,0,-21865.3,1.144012853290489,0,0
420000.0,2,2,1,37,-2,-2,-2,-2,-2,-2,4904.0,5248.0,5344.0,5058.0,2019.0,2443.0,5332.0,5348.0,5065.0,2019.0,2443.0,4697.0,0,415096.0,0.011676162675803153,-6,0
200000.0,2,3,1,43,1,2,0,0,0,0,119432.0,116014.0,119576.0,123551.0,129486.0,133262.0,0.0,5000.0,5000.0,7000.0,5000.0,5000.0,1,80568.0,0.597157014214929,3,1
50000.0,2,2,1,47,0,0,0,0,0,0,27121.0,53680.0,20476.0,21781.0,17792.0,16657.0,2000.0,1700.0,2000.0,1000.0,702.0,600.0,0,22879.0,0.5424091518169637,0,0
50000.0,2,2,1,38,0,0,0,-1,0,0,20606.0,18750.0,0.0,31288.0,27335.0,30626.0,2000.0,0.0,95000.0,1000.0,3700.0,16.0,0,29394.0,0.4121117577648447,0,0
200000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,2571.0,2772.0,2571.0,2571.0,2571.0,2571.0,2772.0,2571.0,2571.0,2571.0,2571.0,2571.0,0,197429.0,0.012854935725321374,-6,0
200000.0,2,1,2,32,0,0,0,0,0,0,118532.0,121068.0,119122.0,121402.0,115419.0,116749.0,6000.0,4500.0,4300.0,6000.0,4400.0,4500.0,0,81468.0,0.5926570367148164,0,0
380000.0,2,2,1,33,1,1,2,2,2,2,363944.0,385726.0,368318.0,354443.0,354765.0,354579.0,29540.0,74.0,14301.0,13000.0,12800.0,12800.0,0,16056.0,0.9577448480398736,4,0
50000.0,2,1,2,27,-1,0,0,0,-1,-1,17626.0,16789.0,12946.0,20650.0,20650.0,2529.0,1547.0,8000.0,8000.0,20650.0,2529.0,0.0,0,32374.0,0.35251294974100517,-1,0
50000.0,2,1,2,28,-1,-1,-1,-1,-1,0,1460.0,1625.0,3505.0,12931.0,2972.0,1589.0,1625.0,3556.0,14010.0,3000.0,0.0,691.0,0,48540.0,0.029199416011679767,-3,0
500000.0,2,2,2,35,-2,-2,-2,-2,-2,-2,35757.0,22370.0,7303.0,19436.0,45604.0,25996.0,22372.0,7364.0,19445.0,45604.0,25996.0,4420.0,0,464243.0,0.07151385697228606,-6,0
300000.0,2,2,1,40,-1,-1,-2,-2,-2,-2,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,297530.0,0.00823330588898037,-4,0
170000.0,2,2,2,32,0,0,0,0,-1,0,10928.0,8400.0,5654.0,6285.0,4417.0,740.0,6151.0,4110.0,6920.0,6637.0,0.0,16744.0,1,159072.0,0.06428197481191288,0,1
20000.0,2,2,1,46,3,2,2,2,3,5,11698.0,13189.0,14663.0,16109.0,19525.0,18646.0,2000.0,2000.0,2000.0,4000.0,0.0,1000.0,1,8302.0,0.5848707564621769,7,1
20000.0,2,2,1,43,-1,-1,-1,-1,-1,-1,1475.0,1291.0,3898.0,1681.0,901.0,0.0,1291.0,3898.0,1681.0,901.0,0.0,0.0,0,18525.0,0.07374631268436578,-3,0
280000.0,2,2,2,36,0,0,0,0,0,0,183797.0,168402.0,161474.0,152092.0,145229.0,148602.0,6083.0,5913.0,5293.0,5126.0,5640.0,5119.0,0,96203.0,0.65641551280174,0,0
80000.0,2,2,2,22,-1,0,0,0,0,0,858.0,1468.0,1724.0,2884.0,2994.0,28788.0,1000.0,1036.0,1196.0,306.0,26045.0,1513.0,0,79142.0,0.01072486593917576,-1,0
20000.0,2,2,2,24,0,0,0,2,0,0,17372.0,17859.0,20567.0,19928.0,18711.0,19408.0,1500.0,3000.0,0.0,1000.0,1000.0,1500.0,0,2628.0,0.8685565721713915,0,0
70000.0,2,1,2,24,0,0,0,0,0,0,110176.0,56378.0,57572.0,58130.0,59289.0,61331.0,2700.0,2700.0,2110.0,2125.0,3000.0,2300.0,0,-21865.3,1.2318418205741204,0,0
30000.0,2,2,1,25,2,2,2,2,2,2,23888.0,26966.0,27640.0,26897.0,27949.0,29645.0,3800.0,1400.0,0.0,1500.0,2300.0,1114.0,1,6112.0,0.7962401253291557,6,1
170000.0,2,2,2,37,0,0,0,0,0,0,117527.0,120998.0,120582.0,112819.0,113932.0,107776.0,5837.0,4278.0,4021.0,3828.0,3843.0,3879.0,0,52473.0,0.6913312274633678,0,0
320000.0,2,2,2,30,0,0,0,0,0,0,97541.0,99815.0,103701.0,106195.0,106946.0,109228.0,3900.0,5500.0,5700.0,4000.0,4000.0,4000.0,0,222459.0,0.30481467245414856,0,0
210000.0,2,1,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,210000.0,0.0,-6,0
310000.0,2,2,2,31,0,0,0,0,0,0,14015.0,15377.0,16393.0,14855.0,12662.0,9628.0,2000.0,1300.0,1461.0,1000.0,2000.0,2000.0,0,295985.0,0.04520953158215619,0,0
230000.0,2,1,2,29,1,-1,-1,-1,0,0,0.0,162.0,1129.0,1130.0,1130.0,1130.0,162.0,1140.0,1130.0,0.0,0.0,0.0,0,230000.0,0.0,-1,0
90000.0,2,2,1,31,2,2,0,0,0,0,90089.0,91196.0,89779.0,89214.0,88847.0,88724.0,3500.0,4400.0,5013.0,4000.0,4000.0,4000.0,1,-89.0,1.000977766913701,4,1
200000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,6024.0,2180.0,2750.0,0.0,1060.0,2000.0,2180.0,2750.0,0.0,1060.0,2000.0,1060.0,0,193976.0,0.030119849400752997,-6,0
150000.0,2,2,2,34,3,3,4,4,5,5,103389.0,108189.0,112968.0,117613.0,122161.0,129616.0,8000.0,8000.0,8000.0,8000.0,10000.0,5000.0,0,46611.0,0.6892554049639669,8,0
60000.0,2,1,2,27,0,0,0,0,0,0,23690.0,22413.0,17399.0,16553.0,14259.0,14134.0,1283.0,1584.0,1217.0,496.0,662.0,489.0,0,36310.0,0.3948267528874519,0,0
50000.0,2,2,2,38,-1,-1,0,0,0,0,1496.0,35007.0,32672.0,34087.0,37114.0,45043.0,35007.0,2000.0,2000.0,5000.0,10000.0,2000.0,0,48504.0,0.02991940161196776,-2,0
200000.0,2,1,2,40,0,0,0,0,0,0,132563.0,135202.0,137111.0,137121.0,139343.0,141859.0,4841.0,5047.0,4922.0,4926.0,5105.0,5500.0,0,67437.0,0.6628116859415702,0,0
220000.0,2,2,1,35,0,0,0,0,0,0,41259.0,37465.0,39494.0,16842.0,0.0,8419.0,2000.0,3000.0,1160.0,1000.0,0.0,1000.0,0,178741.0,0.1875400566361062,0,0
300000.0,2,3,1,34,-2,-2,-2,-2,-2,-2,-75.0,29014.0,21180.0,-20.0,-20.0,4045.0,29089.0,21286.0,0.0,0.0,4065.0,0.0,0,300075.0,-0.00024999916666944446,-6,0
30000.0,2,2,1,47,2,2,2,0,0,0,25893.0,30628.0,29368.0,27769.0,25999.0,26924.0,5501.0,22.0,2000.0,1000.0,2000.0,2039.0,1,4107.0,0.863071230958968,6,1
330000.0,2,5,1,36,0,-1,-1,0,0,0,18768.0,3736.0,119340.0,134194.0,76865.0,78760.0,3744.0,119356.0,20062.0,10189.0,30032.0,4005.0,0,311232.0,0.05687255493165172,-2,0
280000.0,2,1,1,42,0,0,0,0,0,0,172886.0,175152.0,172505.0,175967.0,178548.0,176939.0,6232.0,12104.0,7002.0,6302.0,6417.0,6502.0,0,107114.0,0.6174477948293042,0,0
330000.0,2,1,2,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,330000.0,0.0,-6,1
390000.0,2,3,2,45,0,-1,-1,-1,-1,0,94373.0,2230.0,609.0,-3261.0,36635.0,38396.0,2230.0,609.0,0.0,40396.0,3000.0,105100.0,0,295627.0,0.24198143081684406,-2,0
200000.0,2,2,1,38,-1,-1,-1,-1,-1,0,788.0,165.0,1520.0,413.0,150.0,150.0,165.0,1520.0,413.0,300.0,0.0,1638.0,0,199212.0,0.0039399803000985,-3,0
20000.0,2,3,2,45,0,0,0,0,0,0,12670.0,13682.0,14399.0,15408.0,15728.0,17082.0,1520.0,1234.0,1243.0,563.0,1609.0,1500.0,0,7330.0,0.6334683265836708,0,0
140000.0,2,2,1,32,0,0,0,0,0,0,52825.0,52711.0,50440.0,47945.0,17990.0,15735.0,3000.0,5007.0,10000.0,5011.0,5000.0,10000.0,0,87175.0,0.3773187334376183,0,0
30000.0,2,1,1,32,-1,-1,-1,-2,-2,-2,3684.0,2911.0,5831.0,2083.0,2903.0,3874.0,2911.0,5842.0,2088.0,2903.0,3874.0,3201.0,0,26316.0,0.12279590680310656,-3,0
210000.0,2,2,1,41,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,210000.0,0.0,-3,0
100000.0,2,3,1,44,-2,-2,-2,-2,-2,-2,1010.0,0.0,0.0,0.0,0.0,2947.0,0.0,0.0,0.0,0.0,2947.0,4193.0,0,98990.0,0.01009989900100999,-6,0
50000.0,2,2,1,38,-1,-1,-1,-1,-1,-1,1121.0,-13.0,2254.0,1338.0,0.0,757.0,0.0,2267.0,1338.0,0.0,757.0,0.0,0,48879.0,0.02241955160896782,-3,0
30000.0,2,3,2,42,0,0,0,0,0,0,26012.0,27175.0,27822.0,28481.0,28265.0,28852.0,2000.0,1577.0,1626.0,800.0,814.0,629.0,1,3988.0,0.8670377654078197,0,1
30000.0,2,5,2,45,2,0,0,0,0,0,29278.0,30488.0,30900.0,30480.0,31124.0,29333.0,2000.0,1600.0,1500.0,1100.0,1053.0,1320.0,1,722.0,0.9759008033065565,2,1
150000.0,2,1,2,37,1,-2,-1,-1,-1,-2,0.0,0.0,689.0,2943.0,-6159.0,-6159.0,0.0,689.0,2943.0,0.0,0.0,16007.0,0,150000.0,0.0,-2,0
180000.0,2,1,2,39,-2,-2,-2,-2,-2,-2,11732.0,6653.0,-6674.0,18084.0,16481.0,19359.0,6653.0,330.0,36550.0,16481.0,21264.0,16253.0,0,168268.0,0.06517741568102399,-6,0
230000.0,2,2,1,49,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,6946.0,0.0,0.0,0.0,0.0,6946.0,0.0,0,230000.0,0.0,-3,0
220000.0,2,1,2,36,-2,-2,-2,-2,-2,-2,122.0,104.0,2635.0,2460.0,859.0,2784.0,104.0,2653.0,2472.0,859.0,2784.0,2287.0,0,219878.0,0.000554542933895755,-6,0
200000.0,2,1,2,35,-2,-2,-2,-2,-2,-2,5956.0,7690.0,1530.0,3107.0,1683.0,5784.0,10402.0,1530.0,4000.0,1683.0,6031.0,4512.0,0,194044.0,0.029779851100744496,-6,0
80000.0,2,2,1,35,-2,-2,-2,-2,-2,-2,17087.0,1617.0,8140.0,7258.0,20171.0,5483.0,1617.0,8179.0,7285.0,20171.0,5483.0,42081.0,0,62913.0,0.21358483018962263,-6,0
380000.0,2,3,1,44,0,0,0,0,-1,-1,7234.0,4772.0,4519.0,3818.0,4096.0,4058.0,1500.0,2000.0,2023.0,4102.0,4448.0,7274.0,0,372766.0,0.019036792008442084,0,0
30000.0,2,2,1,42,2,0,0,0,0,2,9985.0,10688.0,11710.0,13030.0,13776.0,13415.0,1176.0,1198.0,1518.0,1264.0,0.0,1308.0,1,20015.0,0.33282223925869137,2,1
160000.0,2,2,1,41,-1,-1,-1,-1,-1,-1,8091.0,5344.0,5117.0,4730.0,6634.0,3477.0,5344.0,5124.0,4730.0,6635.0,3477.0,2979.0,0,151909.0,0.05056843394728783,-3,0
60000.0,2,2,1,47,0,0,0,2,-1,2,27970.0,28004.0,31688.0,30448.0,452.0,302.0,1456.0,4140.0,0.0,904.0,0.0,12985.0,1,32030.0,0.4661588973517108,0,1
100000.0,2,3,1,42,-1,2,2,-2,-2,-2,7689.0,2052.0,1281.0,3770.0,2056.0,5628.0,0.0,1281.0,3786.0,2056.0,5634.0,6013.0,0,92311.0,0.07688923110768893,3,0
150000.0,2,2,1,37,-2,-1,-1,-2,-2,-1,0.0,1771.0,0.0,730.0,626.0,2718.0,1771.0,0.0,730.0,626.0,2718.0,0.0,0,150000.0,0.0,-4,0
100000.0,2,2,1,38,2,2,2,2,0,0,36414.0,37516.0,38622.0,37706.0,38148.0,40630.0,2000.0,2000.0,0.0,1369.0,3100.0,0.0,0,63586.0,0.36413635863641364,6,0
30000.0,2,2,2,44,-2,-2,-2,-2,-2,-2,0.0,1330.0,2988.0,0.0,30000.0,0.0,1330.0,2988.0,0.0,30000.0,0.0,1219.0,0,30000.0,0.0,-6,0
220000.0,2,1,1,36,1,2,-1,2,-1,3,4086.0,3855.0,3055.0,1375.0,3338.0,3032.0,0.0,4000.0,0.0,3338.0,0.0,0.0,1,215914.0,0.0185726428516234,2,1
220000.0,2,1,2,38,-1,2,2,2,2,2,2650.0,2650.0,150.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0,217350.0,0.012045399793637302,3,0
400000.0,2,2,2,30,-2,-2,-2,-2,-2,-2,-38.0,9465.0,4991.0,466.0,-1381.0,3122.0,10446.0,5002.0,504.0,499.0,5056.0,2152.0,1,400038.0,-9.499976250059374e-05,-6,1
680000.0,2,1,2,30,0,0,-1,-1,-1,0,39639.0,-45.0,10251.0,25094.0,7327.0,167520.0,0.0,10296.0,25219.0,7341.0,163123.0,7267.0,1,496006.12,0.058292561334468626,-1,1
280000.0,2,1,2,30,0,0,0,0,0,0,36269.0,39229.0,48190.0,48758.0,49219.0,58412.0,10300.0,10018.0,10026.0,5000.0,10000.0,2401.0,0,243731.0,0.12953168024399914,0,0
70000.0,2,2,1,44,0,0,0,0,0,0,34135.0,27683.0,28311.0,24094.0,21317.0,9736.0,2020.0,5000.0,3011.0,1500.0,1000.0,1000.0,0,35865.0,0.4876358909158441,0,0
300000.0,2,2,1,39,-1,-1,-1,-1,-1,-1,6192.0,4784.0,6462.0,456.0,-2056.0,5251.0,4790.0,6462.0,456.0,0.0,14447.0,9196.0,1,293808.0,0.020639931200229333,-3,1
250000.0,2,2,2,41,-1,-1,-1,-1,-1,-1,312.0,-18.0,3600.0,-10.0,2022.0,3809.0,0.0,3618.0,0.0,2032.0,3827.0,3710.0,0,249688.0,0.001247995008019968,-3,0
200000.0,2,1,2,31,-1,-1,-2,-2,-2,-2,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,198430.0,0.007849960750196248,-4,0
450000.0,2,1,2,31,-1,-1,-1,-1,0,0,12818.0,17522.0,35727.0,82517.0,91873.0,41628.0,17577.0,35758.0,90018.0,41340.0,20000.0,15000.0,0,437182.0,0.028484381145819675,-3,0
30000.0,2,1,2,33,3,2,2,2,0,0,21167.0,20529.0,24191.0,23510.0,24813.0,25264.0,0.0,4000.0,0.0,2000.0,1000.0,2000.0,1,8833.0,0.7055431485617146,7,1
210000.0,2,2,2,29,-1,-1,-1,-1,-1,-1,1778.0,224.0,2018.0,0.0,1118.0,1858.0,226.0,2031.0,0.0,1118.0,1858.0,620.0,0,208222.0,0.008466626349398336,-3,0
250000.0,2,1,2,29,2,2,2,2,2,2,124780.0,127168.0,125721.0,122209.0,126129.0,127847.0,5900.0,4500.0,0.0,5954.0,3900.0,4826.0,1,125220.0,0.4991180035279859,6,1
70000.0,2,2,2,31,0,0,0,0,0,0,64888.0,64454.0,103298.0,50978.0,51374.0,52453.0,2127.0,2151.0,2500.0,1836.0,1904.0,1915.0,0,5112.0,0.9269581863116241,0,0
230000.0,2,1,2,31,1,-2,-1,-1,-2,-1,-9.0,-9.0,986.0,0.0,0.0,900.0,0.0,995.0,0.0,0.0,900.0,0.0,0,230009.0,-3.913026465102326e-05,-2,0
150000.0,2,2,1,37,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0,150000.0,0.0,-6,0
