LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,financial_strength,obligation_level,repayment_behavior,target,assessment_score,multiclass_label,encoded_label
50000.0,1,1,2,28,1,2,0,0,0,-1,50146.0,47918.0,48866.0,4372.0,-1203.0,49830.0,0.0,2400.0,1000.0,0.0,51830.0,0.0,0,-146.0,1.00289994200116,3,0,50.0,Bad,0
20000.0,2,2,1,37,0,0,0,0,0,0,19969.0,19568.0,19189.0,13708.0,11467.0,10614.0,1400.0,2000.0,1500.0,1000.0,1000.0,2000.0,0,31.0,0.9984000799960002,0,0,50.0,Bad,0
220000.0,1,5,1,37,-2,-2,-1,-1,-1,0,44253.0,1966.0,6189.0,1850.0,6938.0,5034.0,1966.0,6203.0,1850.0,6938.0,101.0,2932.0,0,175747.0,0.2011490856859741,-5,0,86.66666666666664,Fair,1
200000.0,2,6,2,51,2,0,0,0,0,0,455293.0,441048.0,433541.0,425538.0,419080.0,98840.0,10688.0,10688.0,10278.0,11567.0,98843.0,156961.0,0,-21865.3,1.2318418205741204,2,0,50.0,Bad,0
250000.0,2,3,1,39,-1,-1,-1,0,-1,-1,5086.0,14180.0,49453.0,10989.0,2975.0,4099.0,14180.0,49453.0,0.0,2975.0,4099.0,6470.0,0,244914.0,0.0203439186243255,-3,0,86.66666666666664,Fair,1
180000.0,2,1,2,30,0,0,0,0,2,2,149525.0,152460.0,154206.0,135881.0,130728.0,123155.0,7320.0,6100.0,9710.0,4800.0,0.0,4300.0,0,30475.0,0.8306898295009472,0,0,50.0,Bad,0
200000.0,2,2,1,47,-1,-1,0,0,0,0,528.0,13921.0,14943.0,14692.0,14733.0,14820.0,13921.0,1528.0,500.0,528.0,655.0,284.0,0,199472.0,0.0026399868000659,-2,0,86.66666666666664,Fair,1
90000.0,2,2,2,24,0,0,0,0,0,0,89608.0,87743.0,87363.0,74329.0,48451.0,48715.0,4507.0,4000.0,2500.0,2000.0,2000.0,2000.0,0,392.0,0.9956333818513128,0,0,50.0,Bad,0
230000.0,2,3,1,39,1,2,-1,2,-1,0,6499.0,4791.0,4858.0,316.0,316.0,316.0,0.0,4858.0,0.0,632.0,0.0,2468.0,0,223501.0,0.0282563988852222,2,0,86.66666666666664,Fair,1
10000.0,1,2,2,23,3,2,2,0,0,0,4256.0,5113.0,4883.0,5155.0,5275.0,0.0,1081.0,0.0,353.0,375.0,0.0,0.0,0,5744.0,0.4255574442555744,7,0,18.910675381263605,Bad,0
200000.0,1,1,1,38,2,0,0,0,0,0,194281.0,188638.0,190824.0,133233.0,115882.0,117534.0,7332.0,5818.0,4451.0,4472.0,3850.0,3602.0,0,5719.0,0.971400142999285,2,0,50.0,Bad,0
100000.0,1,1,2,32,0,0,0,0,0,0,81210.0,78785.0,69138.0,69604.0,69448.0,69744.0,3019.0,2600.0,3100.0,3000.0,3000.0,3000.0,0,18790.0,0.8120918790812092,0,0,50.0,Bad,0
150000.0,2,1,1,54,0,0,0,0,0,0,152059.0,150510.0,152228.0,141778.0,142694.0,145622.0,7100.0,5800.0,5300.0,5200.0,5300.0,5600.0,0,-2059.0,1.013719908533943,0,0,50.0,Bad,0
60000.0,1,1,2,26,-1,-1,0,0,0,0,1870.0,32603.0,32432.0,27976.0,25862.0,24571.0,32607.0,2119.0,3008.0,1006.0,1042.0,1001.0,0,58130.0,0.0311661472308794,-2,0,50.0,Bad,0
220000.0,2,2,1,40,0,0,-2,-1,0,0,21920.0,0.0,0.0,5752.0,8478.0,9336.0,0.0,0.0,5752.0,3000.0,1000.0,2000.0,0,198080.0,0.0996359107458602,-2,0,86.66666666666664,Fair,1
310000.0,2,2,2,26,0,0,0,0,0,0,87717.0,93707.0,83632.0,81133.0,75499.0,73540.0,9156.0,2782.0,4013.0,2688.0,2651.0,2652.0,0,222283.0,0.2829571517511234,0,0,86.66666666666664,Fair,1
70000.0,2,2,2,42,1,2,0,0,0,0,70803.0,67344.0,59018.0,48033.0,48833.0,49736.0,10.0,2200.0,2100.0,1900.0,1841.0,1945.0,0,-803.0,1.0114569791860115,3,0,50.0,Bad,0
150000.0,1,1,2,46,0,0,0,0,0,0,69627.0,49082.0,50170.0,46725.0,100503.0,54798.0,5000.0,3000.0,3000.0,5000.0,10000.0,5000.0,0,80373.0,0.4641769054872967,0,0,83.21676032983837,Fair,1
50000.0,1,2,2,52,0,0,-1,0,0,0,47595.0,28491.0,3642.0,12291.0,16674.0,17331.0,8080.0,15012.0,10000.0,8000.0,2000.0,2000.0,0,2405.0,0.9518809623807524,-1,0,50.0,Bad,0
200000.0,1,1,2,38,-2,-2,-2,-2,-2,-2,5607.0,0.0,316.0,499.0,672.0,100.0,0.0,316.0,499.0,672.0,100.0,0.0,0,194393.0,0.0280348598257008,-6,0,86.66666666666664,Fair,1
50000.0,1,2,2,23,0,0,0,-1,0,0,51274.0,50474.0,49724.0,48437.0,18712.0,19129.0,4175.0,41000.0,51705.0,700.0,718.0,700.0,0,-1274.0,1.0254594908101835,0,0,50.0,Bad,0
50000.0,1,1,2,25,0,0,0,0,0,0,49654.0,49917.0,25239.0,10228.0,10107.0,9178.0,1600.0,2310.0,303.0,369.0,331.0,4.0,0,346.0,0.993060138797224,0,0,50.0,Bad,0
210000.0,2,1,1,40,0,0,0,0,0,0,47109.0,47930.0,53615.0,55117.0,57192.0,63229.0,2000.0,6500.0,3000.0,3000.0,7000.0,2500.0,0,162891.0,0.2243275032023657,0,0,86.66666666666664,Fair,1
340000.0,1,2,2,44,0,0,0,0,0,0,327058.0,335584.0,330510.0,272220.0,269629.0,266723.0,16004.0,312723.0,9748.0,9800.0,9569.0,12500.0,1,12942.0,0.961932464904515,0,1,50.0,Bad,0
160000.0,2,2,1,27,0,0,0,-2,-2,-2,75652.0,44675.0,-183.0,-218.0,-218.0,-218.0,1020.0,0.0,0.0,0.0,0.0,0.0,1,84348.0,0.4728220448622196,0,1,84.28161741483888,Fair,1
80000.0,2,3,1,52,2,2,3,3,3,2,36649.0,39448.0,40101.0,40748.0,39816.0,40607.0,3700.0,1600.0,1600.0,0.0,1600.0,1600.0,1,43351.0,0.4581067736653292,7,1,18.910675381263605,Bad,0
130000.0,2,2,1,37,1,-2,-1,-1,-1,-1,0.0,0.0,306.0,3670.0,1473.0,5555.0,0.0,306.0,3670.0,1473.0,5555.0,1473.0,0,130000.0,0.0,-2,0,86.66666666666664,Fair,1
640000.0,2,1,2,30,0,0,0,0,0,0,116714.0,77893.0,60259.0,40539.0,26432.0,5018.0,4000.0,4000.0,2003.0,7202.0,5314.0,3535.0,0,496006.12,0.1823653400541561,0,0,86.66666666666664,Fair,1
500000.0,2,2,2,50,-1,-1,-1,0,0,0,588.0,2393.0,5306.0,5453.0,3221.0,1269.0,2393.0,5308.0,1000.0,0.0,0.0,1557.0,1,496006.12,0.0011759976480047,-3,1,86.66666666666664,Fair,1
230000.0,1,1,2,27,-1,-1,-1,-1,-1,-1,5652.0,7652.0,2062.0,2007.0,2104.0,394.0,7662.0,2066.0,2007.0,2108.0,394.0,3214.0,0,224348.0,0.0245738062008426,-3,0,86.66666666666664,Fair,1
320000.0,1,2,2,32,0,0,0,0,0,0,75122.0,70308.0,51223.0,52371.0,54518.0,56601.0,4000.0,3000.0,2000.0,3000.0,3000.0,4000.0,0,244878.0,0.2347555163890113,0,0,86.66666666666664,Fair,1
50000.0,1,2,1,43,-2,-1,0,0,2,0,1040.0,4254.0,6955.0,9486.0,9191.0,12524.0,4254.0,2962.0,5191.0,0.0,3500.0,3000.0,1,48960.0,0.0207995840083198,-3,1,50.0,Bad,0
170000.0,1,2,2,32,1,-2,-1,2,2,-2,-1000.0,-1000.0,1000.0,1000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0,171000.0,-0.0004842230235844,-2,0,86.66666666666664,Fair,1
50000.0,2,2,2,31,0,0,0,0,2,2,10682.0,11694.0,12819.0,36424.0,37029.0,36303.0,1194.0,1319.0,23924.0,1500.0,0.0,1500.0,0,39318.0,0.2136357272854543,0,0,50.0,Bad,0
50000.0,1,2,2,24,0,0,-1,-1,0,0,14937.0,12171.0,3847.0,11117.0,6479.0,6187.0,3027.0,3858.0,11139.0,3009.0,3016.0,3008.0,0,35063.0,0.2987340253194936,-1,0,50.0,Bad,0
80000.0,2,2,1,29,2,2,2,2,2,2,72674.0,74192.0,72464.0,76613.0,77908.0,76034.0,3300.0,0.0,6000.0,3100.0,0.0,4200.0,0,7326.0,0.9084136448294396,6,0,50.0,Bad,0
320000.0,2,2,2,42,-1,-1,-1,-1,-1,0,2920.0,2610.0,9433.0,2490.0,2655.0,1070.0,2610.0,9439.0,2493.0,2655.0,0.0,5682.0,0,317080.0,0.0091249714844641,-3,0,86.66666666666664,Fair,1
50000.0,2,1,2,33,2,2,2,2,2,2,31652.0,34207.0,35666.0,34798.0,36208.0,37466.0,3400.0,2301.0,0.0,2300.0,2000.0,2000.0,0,18348.0,0.633027339453211,6,0,50.0,Bad,0
200000.0,2,2,2,27,0,0,-1,-1,-2,-2,37076.0,18382.0,18834.0,0.0,0.0,0.0,5000.0,18834.0,60000.0,0.0,0.0,0.0,0,162924.0,0.1853790731046344,-1,0,86.66666666666664,Fair,1
390000.0,2,1,2,35,0,0,0,0,0,0,245997.0,243904.0,244361.0,243287.0,247613.0,246330.0,10800.0,9110.0,10000.0,9200.0,9000.0,15000.0,1,144003.0,0.6307599211284074,0,1,86.66666666666664,Fair,1
130000.0,2,3,1,48,0,0,0,0,0,0,46206.0,46396.0,43812.0,42132.0,44190.0,44636.0,3000.0,3000.0,3000.0,4000.0,4000.0,3000.0,0,83794.0,0.3554280351689602,0,0,84.14044894602438,Fair,1
200000.0,2,2,1,30,0,0,0,0,0,0,194747.0,197031.0,196787.0,194632.0,198839.0,196550.0,9000.0,7100.0,7100.0,7400.0,7200.0,7300.0,0,5253.0,0.9737301313493432,0,0,50.0,Bad,0
360000.0,1,1,1,37,-1,-1,-1,-1,-2,-1,797.0,357.0,759.0,0.0,0.0,2318.0,360.0,759.0,0.0,0.0,2318.0,0.0,0,359203.0,0.0022138827392146,-3,0,86.66666666666664,Fair,1
60000.0,2,2,1,29,-1,-1,-1,-1,-1,-1,1033.0,2076.0,26.0,3742.0,3352.0,3570.0,2081.0,26.0,4822.0,3352.0,3570.0,1799.0,0,58967.0,0.0172163797270045,-3,0,50.0,Bad,0
50000.0,2,1,2,27,0,0,0,0,0,0,28387.0,36276.0,17445.0,15575.0,8075.0,-589.0,10000.0,1031.0,4050.0,4000.0,0.0,0.0,0,21613.0,0.5677286454270914,0,0,50.0,Bad,0
80000.0,1,1,2,25,-1,-1,2,-1,-1,-1,825.0,1650.0,825.0,825.0,825.0,825.0,1650.0,0.0,825.0,825.0,825.0,0.0,0,79175.0,0.0103123710953613,0,0,82.87430179810896,Fair,1
180000.0,2,2,2,35,0,0,0,0,0,0,174068.0,160979.0,165896.0,145300.0,152877.0,156074.0,10000.0,10092.0,10000.0,10000.0,10000.0,5000.0,0,5932.0,0.9670390720051556,0,0,50.0,Bad,0
600000.0,2,3,2,51,0,0,0,0,0,0,95286.0,78404.0,147559.0,323129.0,310042.0,311840.0,10448.0,85113.0,217035.0,11032.0,15019.0,10033.0,0,496006.12,0.1588097353171078,0,0,86.66666666666664,Fair,1
50000.0,1,5,2,33,0,0,0,0,0,-2,45226.0,46080.0,32218.0,20650.0,0.0,0.0,1618.0,1647.0,1050.0,0.0,0.0,0.0,0,4774.0,0.9045019099618008,0,0,50.0,Bad,0
50000.0,1,2,2,27,0,0,0,0,0,0,47261.0,48054.0,47434.0,20099.0,18682.0,18538.0,2055.0,1935.0,675.0,662.0,650.0,666.0,1,2739.0,0.9452010959780804,0,1,50.0,Bad,0
50000.0,1,2,2,29,-1,0,0,0,0,0,10498.0,8238.0,6411.0,5341.0,3483.0,4093.0,1345.0,1000.0,2000.0,1000.0,1000.0,2000.0,0,39502.0,0.2099558008839823,-1,0,50.0,Bad,0
270000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,15986.0,16635.0,15913.0,14192.0,10559.0,7672.0,2008.0,1513.0,1019.0,515.0,302.0,3050.0,0,254014.0,0.0592071881215254,-6,0,86.66666666666664,Fair,1
260000.0,1,1,2,29,-1,-1,-1,-1,-1,0,2335.0,1432.0,718.0,500.0,5306.0,2091.0,1432.0,718.0,500.0,5306.0,0.0,770.0,0,257665.0,0.0089807346894819,-3,0,86.66666666666664,Fair,1
50000.0,2,3,2,23,2,0,0,0,0,0,46913.0,47486.0,47963.0,33499.0,19227.0,19334.0,1938.0,1703.0,1304.0,680.0,696.0,717.0,0,3087.0,0.9382412351752965,2,0,50.0,Bad,0
90000.0,2,2,1,35,-1,-1,-1,-1,-1,-1,6574.0,3997.0,5740.0,27384.0,3665.0,26721.0,4192.0,5743.0,27391.0,3667.0,26724.0,1799.0,0,83426.0,0.0730436328485239,-3,0,84.04529493327234,Fair,1
120000.0,2,1,2,39,-1,-1,-2,-2,-2,-2,28724.0,-72.0,-72.0,-72.0,-72.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,91276.0,0.239364671961067,-4,0,85.79315525255653,Fair,1
30000.0,2,1,2,44,1,2,0,-1,0,0,39347.0,34702.0,34822.0,15722.0,16467.0,17537.0,1200.0,1000.0,18000.0,1000.0,1500.0,1000.0,0,-9347.0,1.2318418205741204,3,0,50.0,Bad,0
130000.0,2,2,2,33,0,0,0,0,0,0,79579.0,70067.0,63951.0,57467.0,51614.0,46071.0,2702.0,2207.0,2000.0,1717.0,1770.0,1245.0,0,50421.0,0.6121414450658071,0,0,50.0,Bad,0
270000.0,2,2,2,25,0,0,0,0,0,0,23579.0,24613.0,25617.0,25434.0,25966.0,26486.0,1419.0,1423.0,910.0,942.0,951.0,1000.0,0,246421.0,0.0873293061877548,0,0,86.66666666666664,Fair,1
430000.0,2,1,2,30,0,0,0,0,0,0,62774.0,68284.0,74806.0,82241.0,80298.0,53289.0,10284.0,10806.0,12241.0,1606.0,1119.0,52319.0,0,367226.0,0.1459857070099837,0,0,86.66666666666664,Fair,1
80000.0,1,2,2,30,2,2,2,0,0,2,72183.0,81844.0,78743.0,79176.0,81574.0,78445.0,10895.0,0.0,2900.0,6355.0,0.0,3100.0,1,7817.0,0.9022762215472306,6,1,50.0,Bad,0
50000.0,2,2,2,23,0,0,2,0,0,0,17313.0,20019.0,19399.0,19785.0,20465.0,20877.0,3000.0,0.0,709.0,1000.0,750.0,1000.0,1,32687.0,0.3462530749385012,2,1,50.0,Bad,0
360000.0,1,3,1,56,-1,-1,-1,-1,-1,-1,22000.0,7746.0,1198.0,2087.0,1026.0,1026.0,7772.0,1198.0,2097.0,1026.0,1026.0,1019.0,0,338000.0,0.0611109413584962,-3,0,86.66666666666664,Fair,1
150000.0,1,2,2,49,0,0,0,0,0,0,151822.0,86002.0,75782.0,76333.0,77956.0,77553.0,2985.0,2700.0,5000.0,2823.0,2865.0,2679.0,1,-1822.0,1.0121399190672062,0,1,50.0,Bad,0
60000.0,2,2,3,29,0,0,0,-1,-1,-1,4134.0,3596.0,3801.0,694.0,531.0,531.0,1200.0,1000.0,2694.0,531.0,531.0,681.0,0,55866.0,0.0688988516858052,0,0,50.0,Bad,0
100000.0,2,1,2,28,0,0,0,2,0,0,10886.0,11697.0,14479.0,10775.0,10998.0,12655.0,1300.0,3005.0,0.0,700.0,2000.0,1500.0,0,89114.0,0.1088589114108859,0,0,85.37847787071912,Fair,1
310000.0,2,2,1,37,0,0,0,0,0,0,44981.0,42940.0,43449.0,44925.0,42725.0,34303.0,1942.0,1460.0,1936.0,1742.0,1303.0,1249.0,0,265019.0,0.1450995319369937,0,0,86.66666666666664,Fair,1
330000.0,1,1,2,32,-1,2,2,-1,-1,-1,2145.0,636.0,0.0,4009.0,0.0,2307.0,0.0,0.0,4009.0,0.0,2307.0,0.0,0,327855.0,0.0064999803030899,3,0,86.66666666666664,Fair,1
200000.0,2,1,1,34,-1,-1,-1,-1,0,0,3987.0,1631.0,21698.0,12657.0,11349.0,9006.0,1631.0,21698.0,12657.0,569.0,3000.0,25000.0,0,196013.0,0.0199349003254983,-3,0,86.66666666666664,Fair,1
50000.0,2,3,2,22,0,0,0,0,0,0,44698.0,42254.0,38347.0,32496.0,23477.0,24094.0,1767.0,1362.0,1002.0,840.0,995.0,904.0,1,5302.0,0.8939421211575769,0,1,50.0,Bad,0
300000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,880.0,788.0,10742.0,1349.0,10522.0,0.0,788.0,10774.0,1353.0,10522.0,0.0,3376.0,1,299120.0,0.0029333235555881,-6,1,86.66666666666664,Fair,1
50000.0,1,2,1,42,1,-1,-1,-1,0,-1,0.0,3095.0,5850.0,4300.0,2800.0,3000.0,3095.0,5855.0,4300.0,2500.0,3000.0,500.0,0,50000.0,0.0,-1,0,50.0,Bad,0
380000.0,1,1,2,40,0,0,0,0,0,0,245069.0,251731.0,257028.0,266487.0,269786.0,265312.0,12000.0,10600.0,15000.0,9800.0,10000.0,10000.0,0,134931.0,0.6449167239033582,0,0,86.66666666666664,Fair,1
90000.0,2,2,2,24,0,0,0,-1,0,0,36179.0,36137.0,28400.0,28982.0,29782.0,24389.0,1953.0,2000.0,29982.0,800.0,1516.0,60615.0,0,53821.0,0.4019844223953067,0,0,50.0,Bad,0
90000.0,2,2,2,24,0,0,0,0,0,0,84137.0,85684.0,87396.0,67761.0,65602.0,65902.0,3210.0,3503.0,2420.0,2400.0,2400.0,2694.0,0,5863.0,0.934845168387018,0,0,50.0,Bad,0
20000.0,1,1,2,50,0,0,0,-1,-1,-1,11462.0,9804.0,1436.0,363.0,363.0,-417.0,1212.0,1000.0,400.0,0.0,0.0,2000.0,0,8538.0,0.5730713464326783,0,0,50.0,Bad,0
500000.0,2,2,1,42,0,0,-2,-2,-2,-2,149838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350162.0,0.2996754006491987,-2,0,86.66666666666664,Fair,1
310000.0,2,2,2,35,0,0,0,0,0,0,184404.0,180576.0,175348.0,139525.0,139156.0,115785.0,6225.0,5808.0,4312.0,4427.0,4524.0,4263.0,0,125596.0,0.5948496940332451,0,0,86.66666666666664,Fair,1
200000.0,2,2,1,58,-1,-1,-1,-1,-2,-1,3035.0,199602.0,720.0,0.0,0.0,1500.0,199646.0,720.0,0.0,0.0,1500.0,185652.0,0,196965.0,0.0151749241253793,-3,0,86.66666666666664,Fair,1
200000.0,2,2,1,49,-1,-1,2,0,0,0,3024.0,11080.0,8736.0,26383.0,27959.0,20360.0,10000.0,0.0,20000.0,10000.0,5000.0,1520.0,0,196976.0,0.0151199244003779,0,0,86.66666666666664,Fair,1
110000.0,1,2,1,49,0,0,0,0,0,0,51395.0,51803.0,52888.0,54570.0,55368.0,56623.0,1855.0,1921.0,2563.0,2300.0,2300.0,1704.0,0,58605.0,0.467223025245225,0,0,50.0,Bad,0
70000.0,2,2,1,31,0,-1,0,0,-1,0,9319.0,3652.0,5284.0,5950.0,5296.0,5713.0,3652.0,2284.0,3000.0,5296.0,2000.0,2625.0,0,60681.0,0.1331266696190054,-1,0,50.0,Bad,0
50000.0,1,2,2,23,2,2,-1,0,0,0,49365.0,48927.0,49543.0,19649.0,20064.0,19691.0,1200.0,50189.0,682.0,710.0,690.0,693.0,0,635.0,0.987280254394912,3,0,50.0,Bad,0
360000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,0.0,0.0,12063.0,6080.0,0.0,0.0,0.0,12063.0,6080.0,0.0,0.0,0.0,0,360000.0,0.0,-6,0,86.66666666666664,Fair,1
90000.0,2,2,2,31,0,0,0,0,2,2,22259.0,23418.0,24443.0,26695.0,25967.0,26946.0,1838.0,1408.0,2660.0,0.0,1400.0,2000.0,1,67741.0,0.2473194742280641,0,1,50.0,Bad,0
100000.0,2,2,1,28,0,0,0,0,0,0,94245.0,95268.0,96620.0,97938.0,78126.0,65680.0,3500.0,3800.0,3900.0,3000.0,2300.0,2300.0,0,5755.0,0.942440575594244,0,0,50.0,Bad,0
120000.0,1,2,2,48,0,0,0,0,0,0,116757.0,120600.0,106464.0,92788.0,29989.0,31215.0,10717.0,10000.0,20014.0,0.0,6000.0,2534.0,0,3243.0,0.9729668919425672,0,0,50.0,Bad,0
280000.0,2,2,2,36,0,0,0,0,0,0,183797.0,168402.0,161474.0,152092.0,145229.0,148602.0,6083.0,5913.0,5293.0,5126.0,5640.0,5119.0,0,96203.0,0.65641551280174,0,0,86.47707444118967,Fair,1
30000.0,2,3,1,67,2,2,2,0,0,0,27943.0,30734.0,28092.0,29112.0,29555.0,28536.0,3580.0,0.0,1800.0,1200.0,1083.0,1200.0,0,2057.0,0.931402286590447,6,0,50.0,Bad,0
120000.0,2,2,2,25,3,3,2,2,2,2,87057.0,84821.0,85194.0,76326.0,75122.0,75011.0,0.0,2700.0,2500.0,3200.0,2500.0,0.0,1,32943.0,0.7254689544253798,8,1,17.870370370370363,Bad,0
390000.0,1,1,2,32,-1,-1,-1,-1,-1,0,35745.0,12935.0,20868.0,14411.0,18969.0,8637.0,13000.0,20971.0,14487.0,19020.0,43.0,14753.0,0,354255.0,0.0916536111445868,-3,0,86.66666666666664,Fair,1
80000.0,1,2,1,27,0,0,0,0,2,0,58777.0,60201.0,61633.0,69160.0,26000.0,25000.0,3000.0,3000.0,9160.0,0.0,0.0,0.0,0,21223.0,0.7347033162085473,0,0,50.0,Bad,0
20000.0,2,2,2,35,0,0,0,0,0,0,15852.0,16861.0,17884.0,18590.0,18959.0,19347.0,1579.0,1602.0,1308.0,677.0,692.0,1577.0,1,4148.0,0.792560371981401,0,1,50.0,Bad,0
140000.0,2,1,1,48,-2,-2,-2,-2,-1,-1,5349.0,2210.0,5472.0,0.0,544.0,0.0,2216.0,5472.0,0.0,544.0,0.0,0.0,0,134651.0,0.0382068699509289,-6,0,86.66666666666664,Fair,1
30000.0,2,2,1,35,1,-1,0,0,2,0,0.0,741.0,1775.0,3040.0,2843.0,3052.0,741.0,1034.0,1299.0,0.0,255.0,106.0,0,30000.0,0.0,0,0,50.0,Bad,0
80000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,5759.0,8395.0,1768.0,4284.0,7202.0,2014.0,8414.0,1775.0,4284.0,7202.0,2014.0,5218.0,0,74241.0,0.0719866001674979,-3,0,81.3778257540885,Fair,1
210000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,18755.0,6122.0,54832.0,2233.0,0.0,0.0,6122.0,54832.0,2351.0,0.0,0.0,0.0,0,191245.0,0.0893090985281022,-6,0,86.66666666666664,Fair,1
100000.0,2,3,1,36,0,0,0,0,0,0,102505.0,101554.0,101827.0,100055.0,80923.0,81249.0,3830.0,4100.0,4510.0,3186.0,2886.0,3020.0,0,-2505.0,1.025039749602504,0,0,50.0,Bad,0
160000.0,2,1,2,35,-2,-2,2,2,0,0,52010.0,4792.0,194.0,1900.0,1900.0,1150.0,4792.0,150.0,3800.0,0.0,0.0,0.0,0,107990.0,0.3250604683720727,-2,0,86.66666666666664,Fair,1
360000.0,2,3,2,30,-1,0,0,-1,0,0,11816.0,19726.0,26374.0,9781.0,8719.0,18076.0,10000.0,13021.0,9781.0,0.0,10000.0,8752.0,0,348184.0,0.0328221310496359,-1,0,86.66666666666664,Fair,1
260000.0,2,2,2,26,0,0,2,2,0,0,258364.0,279322.0,282092.0,255409.0,257913.0,262004.0,45446.0,9000.0,0.0,9394.0,9628.0,8539.0,0,1636.0,0.9937038703697292,2,0,50.0,Bad,0
20000.0,2,3,2,50,2,0,0,0,2,2,11545.0,12945.0,13972.0,15730.0,15183.0,16182.0,1600.0,1542.0,2300.0,0.0,1400.0,800.0,1,8455.0,0.5772211389430528,2,1,50.0,Bad,0
50000.0,2,2,1,38,-1,-1,-1,-1,-1,-1,588.0,588.0,588.0,926.0,643.0,643.0,588.0,588.0,926.0,643.0,643.0,643.0,0,49412.0,0.0117597648047039,-3,0,50.0,Bad,0
60000.0,2,2,2,22,3,2,2,2,2,2,61558.0,59967.0,59693.0,39686.0,30077.0,30761.0,10.0,3616.0,301.0,2501.0,1300.0,0.0,1,-1558.0,1.025949567507208,7,1,18.910675381263605,Bad,0
250000.0,1,1,2,33,0,0,0,0,0,0,76412.0,80024.0,83952.0,87147.0,91191.0,94220.0,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0,0,173588.0,0.3056467774128903,0,0,86.66666666666664,Fair,1
50000.0,2,2,1,43,0,0,0,2,0,0,51229.0,46954.0,51221.0,49759.0,49820.0,50525.0,2100.0,5896.0,0.0,2000.0,1988.0,2000.0,0,-1229.0,1.0245595088098238,0,0,50.0,Bad,0
50000.0,1,2,1,57,4,3,2,0,0,0,51187.0,50106.0,48608.0,19600.0,20000.0,0.0,0.0,0.0,392.0,400.0,0.0,0.0,0,-1187.0,1.0237195256094878,8,0,17.870370370370363,Bad,0
220000.0,2,2,2,27,0,0,0,0,0,0,220588.0,218136.0,177720.0,131874.0,118918.0,110338.0,9000.0,7500.0,4500.0,5000.0,5000.0,3000.0,0,-588.0,1.0026681696901378,0,0,50.0,Bad,0
40000.0,2,3,2,43,0,0,0,0,0,-2,26449.0,22072.0,19085.0,17550.0,0.0,0.0,1303.0,1665.0,1000.0,0.0,0.0,0.0,0,13551.0,0.6612084697882553,0,0,50.0,Bad,0
270000.0,2,2,2,53,1,1,-2,-2,-2,-1,716.0,-1524.0,-3764.0,-4.0,-19205.0,42418.0,2.0,2.0,6002.0,2.0,64446.0,5002.0,0,269284.0,0.0026518420302147,0,0,86.66666666666664,Fair,1
200000.0,1,2,2,36,0,0,0,0,0,0,175353.0,150969.0,153856.0,156401.0,159300.0,160571.0,25001.0,5701.0,5576.0,6009.0,5811.0,6156.0,1,24647.0,0.876760616196919,0,1,50.0,Bad,0
350000.0,2,1,2,33,0,0,0,0,0,0,303949.0,298421.0,247125.0,228229.0,202220.0,181860.0,10000.0,9205.0,6810.0,5706.0,6000.0,4511.0,0,46051.0,0.868423233076477,0,0,50.0,Bad,0
240000.0,2,3,2,37,1,-2,-1,-1,-1,-1,-3.0,-3.0,2486.0,2500.0,580.0,490.0,0.0,2489.0,2500.0,580.0,490.0,177.0,0,240003.0,-1.249994791688368e-05,-2,0,86.66666666666664,Fair,1
50000.0,2,2,2,24,0,0,0,0,0,0,27788.0,19742.0,20672.0,16336.0,16921.0,17489.0,2000.0,1600.0,1000.0,1000.0,1000.0,500.0,0,22212.0,0.5557488850222996,0,0,50.0,Bad,0
80000.0,2,1,2,37,-1,-1,-1,-1,-1,-1,6734.0,1990.0,4500.0,4640.0,3966.0,3410.0,1990.0,4500.0,4640.0,3966.0,3410.0,879.0,1,73266.0,0.0841739478256521,-3,1,81.06777628151646,Fair,1
180000.0,1,1,2,38,1,2,0,0,0,0,124233.0,125768.0,126202.0,127677.0,99764.0,0.0,5000.0,4200.0,3000.0,5000.0,2000.0,0.0,1,55767.0,0.6901794990027833,3,1,50.0,Bad,0
180000.0,2,1,2,31,4,4,4,3,2,2,83020.0,84654.0,82852.0,81162.0,79958.0,178148.0,3500.0,0.0,0.0,0.0,100000.0,0.0,1,96980.0,0.4612196598907784,8,1,66.95423399814112,Fair,1
200000.0,1,1,2,29,-1,0,0,0,0,2,1124.0,1206.0,1292.0,1778.0,2064.0,1000.0,1000.0,1000.0,1400.0,1200.0,0.0,1203.0,0,198876.0,0.0056199719001404,-1,0,86.66666666666664,Fair,1
